Ticker,HitRate,AvgReturn,TotalReturn,MaxDrawdown
BDX,0.2552910052910053,-2.8621447465011163e-05,-0.021609192836083427,0.15049514136390033
MTB,0.26322751322751325,-2.8772833079524603e-05,-0.021723488975041075,0.30500307991992165
PEP,0.291005291005291,-3.1282134902241006e-05,-0.02361801185119196,0.1702288684879492
AVY,0.2552910052910053,-3.5261987065752396e-05,-0.026622800234643057,0.32662535758139843
PEG,0.25925925925925924,-3.906432562205493e-05,-0.029493565844651473,0.3141995450786267
SBUX,0.23941798941798942,-4.1117851730686684e-05,-0.031043978056668448,0.152540235018047
EQIX,0.2671957671957672,-4.127828220378161e-05,-0.031165103063855115,0.3105637052241959
IVZ,0.24206349206349206,-4.138323307806724e-05,-0.03124434097394077,0.4295855108579813
HIG,0.24074074074074073,-4.183050697134708e-05,-0.031582032763367046,0.3839032046896553
KDP,0.26322751322751325,-4.516898801364161e-05,-0.03410258595029941,0.1167101307229847
VZ,0.2156084656084656,-4.560589109705858e-05,-0.034432447778279224,0.10618408476116271
K,0.2751322751322751,-4.66346260031522e-05,-0.03520914263237991,0.18354618262834949
TPR,0.2671957671957672,-4.789121496072139e-05,-0.03615786729534465,0.33894829064428134
KKR,0.28703703703703703,-5.004841317792987e-05,-0.037786551949337055,0.628633817054761
JCI,0.2751322751322751,-5.821028843705039e-05,-0.04394876776997304,0.27539478318989474
GEN,0.23809523809523808,-5.8349430747843664e-05,-0.044053820214621967,0.3041609636182927
BIIB,0.20899470899470898,-5.9592298638491785e-05,-0.0449921854720613,0.6572516365877613
ORCL,0.2605820105820106,-5.997688390026146e-05,-0.0452825473446974,0.2367754003099305
ZBH,0.21957671957671956,-6.0587811235198836e-05,-0.04574379748257512,0.2624680745935359
EVRG,0.26851851851851855,-6.158980416112792e-05,-0.04650030214165157,0.37995440617030063
SYF,0.26455026455026454,-6.200315626060084e-05,-0.046812382976753636,0.5243396949163589
CSX,0.24867724867724866,-6.247123200431892e-05,-0.047165780163260784,0.15769443517225046
AVGO,0.26851851851851855,-6.294475109121703e-05,-0.04752328707386885,0.3307971147512606
AOS,0.24603174603174602,-6.341118139496318e-05,-0.047875441953197206,0.25490444453141436
VMC,0.25,-6.446548072256648e-05,-0.04867143794553769,0.35953508796422085
STLD,0.26587301587301587,-6.513905059433086e-05,-0.0491799831987198,0.39188943028523465
JKHY,0.27380952380952384,-6.526350589082648e-05,-0.04927394694757399,0.20672950746404756
CBRE,0.25396825396825395,-6.540514935549819e-05,-0.04938088776340113,0.41459510869716837
GWW,0.2830687830687831,-6.664949673591596e-05,-0.05032037003561655,0.3726723265801111
MDT,0.25396825396825395,-7.045398015953806e-05,-0.05319275502045123,0.27550307487868275
NVR,0.2566137566137566,-7.106685274278279e-05,-0.053655473820801006,0.28549925982182
WBA,0.2328042328042328,-7.648476349360384e-05,-0.0577459964376709,0.33621665318226485
IR,0.25,-7.904978002217746e-05,-0.05968258391674398,0.18291754097495655
ROST,0.27116402116402116,-7.913426193252308e-05,-0.059746367759054925,0.4337207824723105
OTIS,0.24039829302987198,-7.945105026674859e-05,-0.05577463728725751,0.2759039811687987
MOH,0.25396825396825395,-8.403830912696689e-05,-0.06344892339086,0.2846300547998898
MTCH,0.22354497354497355,-8.619908142296569e-05,-0.0650803064743391,0.7035731311268614
CHTR,0.2843915343915344,-8.676304760320031e-05,-0.06550610094041623,0.3980538506273397
ACN,0.2619047619047619,-8.727700540809674e-05,-0.06589413908311303,0.23454258657875038
PG,0.28174603174603174,-9.156267122906402e-05,-0.06912981677794333,0.21381220014616725
SPGI,0.27116402116402116,-9.162781811490637e-05,-0.06917900267675431,0.25067584151674516
LKQ,0.28174603174603174,-9.260518482623384e-05,-0.06991691454380655,0.3780859547136731
CPB,0.26322751322751325,-9.617268569200227e-05,-0.07261037769746172,0.16667502436336457
TSCO,0.2843915343915344,-9.886710802405758e-05,-0.07464466655816347,0.2533042027708837
RMD,0.2830687830687831,-0.00010022846422327858,-0.07567249048857533,0.26416135907630456
BK,0.25132275132275134,-0.00010027895681468624,-0.07571061239508811,0.32432475912785175
HBAN,0.22354497354497355,-0.00010159996746863934,-0.0767079754388227,0.39482851768925814
FITB,0.2261904761904762,-0.00010675693791151345,-0.08060148812319265,0.6036453945717793
IBM,0.2526455026455027,-0.00011624356147254522,-0.08776388891177164,0.38546019049563907
MKC,0.2698412698412698,-0.00011719246101622633,-0.08848030806725088,0.21584333260894
D,0.24338624338624337,-0.00012522408520358725,-0.09454418432870837,0.3254939748126962
SHW,0.25132275132275134,-0.00012670050031933028,-0.09565887774109437,0.2208812337612111
TSN,0.21693121693121692,-0.00013049823720637466,-0.09852616909081287,0.1590712848077093
ZBRA,0.24867724867724866,-0.00013071699559410785,-0.09869133167355143,0.4405572870883837
MMM,0.25,-0.00013141323238817214,-0.09921699045306996,0.2320266738581487
BEN,0.24074074074074073,-0.00013197842097855244,-0.09964370783880709,0.3520683955546422
ULTA,0.2896825396825397,-0.00013198038695228935,-0.09964519214897846,0.3522819147131961
GLW,0.23544973544973544,-0.00013220074944768776,-0.09981156583300427,0.3344260112566054
TMO,0.2857142857142857,-0.00013627978707305845,-0.10289123924015914,0.20034834927256662
PRU,0.23677248677248677,-0.00014083554463963346,-0.10633083620292326,0.45190483800191167
IP,0.23544973544973544,-0.00014564059659028644,-0.10995865042566627,0.3173456746657542
NI,0.2605820105820106,-0.0001462766787836683,-0.11043889248166958,0.325427673856666
ETR,0.2671957671957672,-0.00014730598047054332,-0.1112160152552602,0.34788019286387584
PNC,0.23809523809523808,-0.00016198656899309817,-0.12229985958978912,0.3204332222236016
FRT,0.25,-0.00016504900583331784,-0.12461199940415496,0.4602221345546127
GOOG,0.2804232804232804,-0.00016845255403078713,-0.12718167829324428,0.3780929295980581
TRV,0.2751322751322751,-0.00016850723316974898,-0.12722296104316047,0.4333447511032661
INCY,0.2328042328042328,-0.00017027104977188152,-0.12855464257777055,0.5225209307908286
SCHW,0.24338624338624337,-0.00017061830699639446,-0.12881682178227782,0.3192511969349272
VLO,0.2447089947089947,-0.00017177200076957233,-0.1296878605810271,0.46141422968334994
DUK,0.27380952380952384,-0.0001750305817153206,-0.13214808919506704,0.392659328450204
KHC,0.27380952380952384,-0.00017636210564451405,-0.13315338976160812,0.2840966444035067
WEC,0.2552910052910053,-0.00018058559138820529,-0.136342121498095,0.27145522705232594
AMCR,0.24074074074074073,-0.00018178604553877452,-0.13724846438177477,0.4224296980344292
SYK,0.26322751322751325,-0.00018261320953463705,-0.13787297319865097,0.21153756459636336
PAYX,0.2751322751322751,-0.0001829048589782072,-0.13809316852854644,0.24294199255868093
BR,0.2605820105820106,-0.00018413487364493604,-0.13902182960192672,0.342461937146633
EOG,0.22354497354497355,-0.00018647423141000949,-0.14078804471455716,0.4641243025668629
NFLX,0.23544973544973544,-0.0001903448400971338,-0.143710354273336,0.41270039933214864
KMX,0.2619047619047619,-0.00019126537424518216,-0.14440535755511252,0.655138929778816
COR,0.2830687830687831,-0.00019474179663292557,-0.1470300564578588,0.27173090196733085
TTWO,0.26455026455026454,-0.00019610737011054909,-0.14806106443346456,0.33603628895948084
QCOM,0.23677248677248677,-0.00019788082979964292,-0.1494000264987304,0.37179240545089476
EIX,0.25793650793650796,-0.00020995380027767808,-0.15851511920964695,0.473529295106136
CNC,0.24867724867724866,-0.0002114888204807297,-0.15967405946295093,0.23495819091163478
VRSN,0.2671957671957672,-0.00021171749594506997,-0.15984670943852783,0.2886686772237642
ZTS,0.26322751322751325,-0.0002185125924648271,-0.16497700731094445,0.29287964401719857
SWKS,0.2566137566137566,-0.0002201175526987729,-0.16618875228757354,0.45231332670900637
NKE,0.24338624338624337,-0.00022129705420725318,-0.16707927592647615,0.34901180707855095
LEN,0.24735449735449735,-0.00022132895274567063,-0.16710335932298132,0.5221061731015363
HWM,0.25396825396825395,-0.00022238415121605279,-0.16790003416811985,0.37429495392876566
FIS,0.24074074074074073,-0.00022300686223880213,-0.1683701809902956,0.32445734946050936
CSCO,0.23544973544973544,-0.0002253297117826041,-0.1701239323958661,0.19813610580753582
BALL,0.2619047619047619,-0.00022575762197521822,-0.17044700459128975,0.5073569171278288
AMAT,0.25,-0.00023584406062081975,-0.17806226576871892,0.5418398377893824
GPC,0.2843915343915344,-0.00024304840927607537,-0.1835015490034369,0.40398340819059086
L,0.25,-0.0002512639983100917,-0.18970431872411922,0.3553413496126402
CMI,0.24735449735449735,-0.000252800835227045,-0.19086463059641895,0.34628710397228374
BSX,0.27380952380952384,-0.00025646072026254673,-0.1936278437982228,0.28976330253061455
EXPD,0.2619047619047619,-0.00027491722480745874,-0.20756250472963134,0.3984460817017965
CME,0.24867724867724866,-0.00027581042683364366,-0.20823687225940096,0.25266933144688164
LHX,0.23677248677248677,-0.00027787312740345225,-0.20979421118960645,0.3132407424359045
LVS,0.21428571428571427,-0.0002782348536575763,-0.2100673145114701,0.36521168832665385
ALGN,0.21428571428571427,-0.00027857555640549013,-0.21032454508614504,0.508434481151118
EMR,0.25,-0.0002826677337694411,-0.21341413899592804,0.3561530436580781
ADSK,0.25396825396825395,-0.0002857560352940406,-0.21574580664700066,0.41633373111558186
PSX,0.23677248677248677,-0.00028591235061733707,-0.21586382471608948,0.5271495758393766
CMCSA,0.26851851851851855,-0.00028885532398145296,-0.218085769605997,0.4629037717639865
CDNS,0.28703703703703703,-0.0002920160413745129,-0.22047211123775723,0.4691720323894017
BBY,0.2976190476190476,-0.000292026903595553,-0.22048031221464254,0.5827221711417406
MAS,0.2698412698412698,-0.000292191549434567,-0.2206046198230981,0.49744840917660055
PKG,0.2552910052910053,-0.00030873214662901783,-0.23309277070490847,0.3285688419201673
NTRS,0.24867724867724866,-0.00031879782405116195,-0.24069235715862727,0.34442047127105396
KEY,0.23544973544973544,-0.0003214705463491942,-0.2427102624936416,0.6601447686842049
WMT,0.25,-0.00032225219527091384,-0.24330040742953993,0.2899030041243658
TFC,0.24206349206349206,-0.0003255088678500567,-0.2457591952267928,0.43876405395549944
AEE,0.26587301587301587,-0.00034248013008765944,-0.2585724982161829,0.5160899762851969
MCHP,0.2566137566137566,-0.0003432749385693214,-0.25917257861983767,0.31846845396373663
POOL,0.28174603174603174,-0.0003434148553282215,-0.25927821577280724,0.3905109059865258
CTSH,0.23544973544973544,-0.0003523940773029156,-0.2660575283637013,0.45128198774308714
EMN,0.25925925925925924,-0.00036319922693824427,-0.27421541633837443,0.5355112865362539
SWK,0.25925925925925924,-0.0003645232674694131,-0.2752150669394069,0.6238310842641941
ADI,0.2698412698412698,-0.00036491532603282617,-0.27551107115478374,0.27704933971449763
TMUS,0.26587301587301587,-0.0003685948528642496,-0.27828911391250843,0.3964812572201455
NOC,0.2552910052910053,-0.0003764805926567753,-0.28424284745586537,0.3378410351711534
FOX,0.23015873015873015,-0.0003767815223518171,-0.2844700493756219,0.41926309072339685
DASH,0.22350674373795762,-0.0003781533014660932,-0.19588341015943628,0.651352843997397
FOXA,0.24206349206349206,-0.00038698436568038674,-0.29217319608869197,0.40163849220762093
GPN,0.2619047619047619,-0.00039868338466971084,-0.3010059554256317,0.5214427823894958
ITW,0.2605820105820106,-0.0004038045936821839,-0.3048724682300488,0.36489656561212314
WTW,0.25925925925925924,-0.00041569885880371856,-0.3138526383968075,0.31591271229552437
META,0.25396825396825395,-0.00043928369986190546,-0.3316591933957386,0.5983160490327233
GOOGL,0.27380952380952384,-0.000440986900722346,-0.3329451100453712,0.42522845830712364
FI,0.24603174603174602,-0.00044392597159772346,-0.3351641085562812,0.33520832558441843
NXPI,0.2619047619047619,-0.00046584925793907207,-0.35171618974399943,0.5820994549350545
HPE,0.2791005291005291,-0.0004813574230761641,-0.3634248544225039,0.3938306309167979
INTC,0.2222222222222222,-0.0004964723846313173,-0.3748366503966446,0.45950414352082625
CFG,0.23941798941798942,-0.0005264623001140074,-0.39747903658607564,0.5240619150595568
GILD,0.2275132275132275,-0.0005325087035649713,-0.4020440711915533,0.4293411333518855
AMD,0.2261904761904762,-0.0005404489842889962,-0.4080389831381922,0.553377938698757
HAS,0.26322751322751325,-0.00054068537280462,-0.4082174564674881,0.4082174564674879
TXN,0.24735449735449735,-0.0005437748282092745,-0.4105499952980023,0.45650278761670754
ADBE,0.26851851851851855,-0.0005457319991896294,-0.4120276593881702,0.47376142644874025
CINF,0.24603174603174602,-0.0005936803659033323,-0.4482286762570159,0.5669693430354008
MSFT,0.2526455026455027,-0.0006216664789356175,-0.4693581915963912,0.5051214065277956
TKO,0.2526455026455027,-0.0006372742262739907,-0.48114204083686296,0.6084157697874717
VRTX,0.2552910052910053,-0.0006442363259425311,-0.48639842608661094,0.5025384164244742
BAX,0.23809523809523808,-0.000647170285071335,-0.4886135652288579,0.5095114312732364
JBHT,0.26587301587301587,-0.0006496043854510508,-0.49045131101554335,0.5964579244723798
COIN,0.19815668202764977,-0.000661934019717816,-0.28661743053781435,0.8777466688985255
AKAM,0.2857142857142857,-0.0006979801239533892,-0.5269749935848088,0.6219653003639142
MPWR,0.2671957671957672,-0.0007060489811546132,-0.533066980771733,0.5624351630924348
CBOE,0.23677248677248677,-0.0007116988286357527,-0.5373326156199932,0.6419996661987469
NOW,0.26587301587301587,-0.0007787104864581736,-0.5879264172759211,0.6821867549282311
MU,0.24735449735449735,-0.0009844994064030265,-0.743297051834285,0.9689209783616629
