Ticker,AvgReturn,Volatility,SharpeRatio,MaxDrawdown
HST,0.0005185825291715931,0.028318735478133687,0.018312347653094068,6.829922676086426
GM,0.0005198815311145877,0.028438117081392024,0.01828115165384008,33.79803466796875
EA,0.000316528688403432,0.017485460239084406,0.018102393878996145,35.768074035644545
SYY,0.0004226056697010146,0.023654016778664657,0.0178661270791942,43.88201332092285
CINF,0.0004028285167028845,0.02284918494153813,0.017629885605703687,57.31997680664064
BR,0.00029441628972310204,0.016817022908873967,0.01750703982021367,46.92127990722656
INCY,0.00035175450372067056,0.02010529369631664,0.017495616280657128,46.350002288818345
PPG,0.0003485382252360311,0.02003366408866966,0.017397627498064727,66.2962188720703
ZTS,0.0003055248635860782,0.017585369300013597,0.017373809919695116,110.86719512939453
SRE,0.0002949100782528967,0.01699605334197033,0.01735167996470339,30.21794891357422
ZBRA,0.0004218193800460471,0.024512110168576854,0.017208611463683604,387.66998291015625
PNR,0.0003543886262068623,0.020635783242883933,0.017173500130123247,38.39712142944336
VTR,0.0004448947641328606,0.025940751237618187,0.01715041943302293,37.04709720611572
LDOS,0.0003100115805201449,0.01807895666178647,0.01714764774979615,48.329200744628906
GNRC,0.0005682135093622233,0.03344284087579828,0.016990587356872085,416.00998687744146
COF,0.00048653663250236535,0.02864775074152898,0.016983414750152144,81.54119110107422
KMI,0.00034483655633313527,0.02036479866241403,0.016932971548084954,8.744482040405273
CBOE,0.00030920734678410727,0.01867850801423231,0.016554178018314047,47.86793518066405
PAYC,0.00050331375260375,0.03080899874857193,0.016336582591054822,288.5661163330078
BBY,0.0004137774936428464,0.025687535731739035,0.01610810386656088,61.30586624145508
BSX,0.0003047371980923227,0.01894216786616404,0.016087767791175992,17.19000053405762
ICE,0.0002569253523854966,0.01601345617865012,0.016044341054121804,45.32127380371094
LW,0.00035983526138171784,0.022796684007269544,0.015784543983106112,46.598823547363274
NI,0.00026020602808400146,0.016521622040012,0.015749423843121182,7.743459701538086
LII,0.00030585333061927526,0.019880921706316054,0.015384263121065831,157.94134521484375
MKC,0.000228589658840234,0.014982973347679052,0.015256628543335416,30.478111267089844
STX,0.0003780269621831447,0.02486356992647768,0.015204050074103666,58.288299560546875
RL,0.00043366786036004384,0.029357075937940815,0.014772174901778125,55.873443603515625
INVH,0.00025751683891898696,0.018534169844435944,0.013894166346829656,14.20030403137207
AIZ,0.00025755642360925606,0.018591827682321652,0.013853206258691707,67.45906066894531
ATO,0.00021705668844423004,0.015859784476211242,0.01368597970355792,34.5754852294922
WEC,0.00020921713831838727,0.01555619402749242,0.013449121163482429,28.267261505126953
FTV,0.0002514946142621503,0.018862194472162346,0.013333263774441361,23.377593994140625
V,0.000249613006874614,0.018801479302478042,0.013276242941251697,74.60511779785153
MTB,0.0003340711598247988,0.026085667027726772,0.012806694169242846,70.33997344970703
TFC,0.00031809750545590845,0.024841760301910865,0.012804950276870675,22.893255233764645
IP,0.00026372930933353885,0.020691442114497936,0.012745815776115036,23.404579162597656
TYL,0.00025941688574174,0.020686491144219735,0.012540400589600563,264.21002197265625
MU,0.0003607017480055586,0.028825119273961745,0.012513452054694082,47.308040618896484
KMB,0.00016534552805028878,0.013286856571136436,0.012444292385113527,34.090858459472656
O,0.00022170525548572084,0.017831792276536595,0.012433144803814519,29.388296127319336
ADSK,0.0003204661929468094,0.02590848855149615,0.012369158174157685,177.95999145507812
MAS,0.00024019043379055303,0.019569741930803287,0.012273561636113707,24.81449127197265
WFC,0.0003095529111067415,0.02554314386730267,0.012118825807616999,23.12151336669922
NRG,0.0002734757167729189,0.022841700476675317,0.011972651381720779,15.229755401611328
FRT,0.00027705270719683415,0.02328904895169933,0.0118962653980174,49.50316619873048
NFLX,0.00034323376418861107,0.02915643211845809,0.011772145603896429,525.3200073242188
CMS,0.00017540922084504048,0.014974218081767023,0.011714082156892257,17.451637268066406
ADBE,0.00027462801070776233,0.023710641609862807,0.011582479092152723,413.16998291015625
AEP,0.0001680824906568873,0.01478999183180783,0.011364610107180973,28.09136962890625
LNT,0.00017521634070203685,0.01551037086771563,0.011296721541761739,16.917884826660156
WELL,0.0002748175066933245,0.02439243116947865,0.01126650741715297,47.18305778503418
NTRS,0.00024812406699008406,0.02218357980808029,0.011185032764626464,48.835243225097656
ALGN,0.00037079191318147817,0.03322258618302773,0.011160838326635237,555.3399810791016
CCI,0.00019855654764227182,0.01800240638041886,0.011029444811235953,69.44100189208984
GRMN,0.0001946610043591718,0.017946207421602623,0.010846915996571508,88.98494720458984
EVRG,0.0001767415257861757,0.01653891549873365,0.010686403579467374,22.870044708251953
ES,0.00017434410915918977,0.016326556893429645,0.010678559496482182,30.037601470947266
EXPE,0.0003395855019176755,0.03211522134940926,0.010573973575428027,129.52779388427734
CTSH,0.00020840652595292957,0.019877652218151826,0.010484463842395705,38.48276901245117
TAP,0.00021649945475008485,0.02097228612381562,0.01032312135510269,21.963886260986328
EW,0.00021819860973786918,0.021440465226921075,0.010176953131776948,62.139991760253906
LHX,0.00017597403798285118,0.017747266861082592,0.009915557102977866,70.82020568847656
WDAY,0.00025611358526806896,0.026962300299584973,0.00949895158878604,168.26998901367188
HRL,0.000128868952681789,0.013688214804970178,0.009414591640905344,9.816143035888672
AMT,0.0001708925863311345,0.01829924564889565,0.009338777652916408,101.79214477539062
FE,0.00016543250992404691,0.01778261893534064,0.009303045323389984,19.73719978332519
VRSN,0.0001641841298257367,0.0180509040288382,0.00909561812324942,98.86436462402344
ARE,0.00015205058742059338,0.017140235281815425,0.00887097434315317,78.90636444091804
ETR,0.0001505984221810866,0.01708701749371249,0.008813616667537346,23.047359466552734
USB,0.00019553565014504397,0.022429717037835604,0.008717704722498476,20.698787689208984
EIX,0.00014515508509694073,0.017837684545346323,0.008137551974749451,26.225826263427734
DVA,0.00017449220246592653,0.021723439897912984,0.008032438844213174,68.36000061035156
CLX,0.00013417114095304425,0.017211501657959195,0.007795434914361401,94.1369857788086
WYNN,0.00026895866918519307,0.03662068750888959,0.007344446199157347,90.25280380249023
TROW,0.0001612665636505689,0.022135895626391535,0.007285296532492624,102.8879165649414
MHK,0.00022062524664812807,0.030576519827552554,0.007215512029898258,141.7600021362305
AMZN,0.00016325394025524305,0.023021963109249716,0.007091225864646235,104.75049591064453
COO,0.000129725493279456,0.01876414385837311,0.0069134778681399145,51.78446578979492
UBER,0.0002451738217951458,0.036386390332706374,0.006738063862706605,42.720001220703125
BDX,0.00010566919414445757,0.015839220660623807,0.006671363219729015,76.08320617675781
HII,0.00012385562509099706,0.019157383719504838,0.006465163871249031,114.5127944946289
GE,0.00016429997239480004,0.02594773584585425,0.00633195795466874,37.242435455322266
PPL,0.00010070148394079901,0.01628141634189669,0.006185056743599486,13.930173873901374
SWKS,0.00015845757133971117,0.02663494922934627,0.005949234968509845,106.37150573730469
ZBH,0.00011105409194430639,0.020686277327877818,0.005368490917147503,74.1322250366211
LVS,0.00015449721488683835,0.03149818152194056,0.0049049566489805406,37.96365737915039
UDR,8.810940181681697e-05,0.019357905585509105,0.004551597869284665,19.055477142333984
FOXA,9.785900616673036e-05,0.022912565859728257,0.0042709754449077215,16.985021591186523
DLR,6.83992946072211e-05,0.019440744991060722,0.003518347400712914,74.8259048461914
RCL,0.0001533413793389801,0.04408058225550562,0.0034786604779892157,93.73549842834473
PLTR,0.000148954162253535,0.04410820952481247,0.003377016747182696,33.0
AKAM,4.55553093010482e-05,0.01817381415733397,0.002506645490410968,43.86000061035158
UAL,8.333047704487434e-05,0.03946119177680242,0.0021117070542674495,62.27999687194824
PNW,2.8454675518106942e-05,0.017057915147603474,0.0016681215302038032,31.969615936279297
TTWO,3.588840064760771e-05,0.02327438272436821,0.0015419700308542514,119.76999664306643
BA,4.115474375396413e-05,0.03240352360376626,0.0012700700163725625,250.38501739501953
IFF,2.2882897032356983e-05,0.01973231812300912,0.001159665929249037,61.860145568847656
CME,1.9943269481737234e-05,0.017407003579872963,0.001145703761720188,68.88272094726565
FOX,1.275218465251796e-05,0.022023125546972694,0.0005790360966393746,16.579048156738285
FI,9.021436981428041e-06,0.02009351194367779,0.00044897263388874836,46.88999938964844
ALLE,6.106104079794965e-06,0.0199686142626365,0.0003057850684822014,55.60466766357422
MKTX,1.1341985959786648e-06,0.023109588046100357,4.9079135193414056e-05,350.3881530761719
PARA,-8.85751842338584e-06,0.03429598589047601,-0.0002582669135586964,75.43663597106934
WBA,-7.136768034739838e-06,0.02118828766625507,-0.00033682608746652104,19.510541915893555
AVB,-1.8707906809109362e-05,0.018399531843745723,-0.0010167599354147948,88.39498138427729
DAL,-6.0406039346349676e-05,0.03206903941498052,-0.0018836248434099337,38.907457351684585
CMCSA,-3.550570511012614e-05,0.018017369133621335,-0.0019706376023495395,28.665607452392578
CRM,-6.901299200574477e-05,0.025381289315297102,-0.002719049893346087,180.11175537109375
EQR,-8.163875464955908e-05,0.019245435702923298,-0.004241980067884798,31.840492248535156
TSN,-7.905531541650332e-05,0.018623712119577855,-0.004244874217820291,33.81194305419922
NCLH,-0.00025250268297731374,0.050815731171384694,-0.004968986515724934,47.34000062942505
PYPL,-0.0001592677577174016,0.029141850365860554,-0.0054652589220615345,240.97999572753906
ECL,-0.0001172853596720064,0.019843401723678197,-0.005910547057667804,98.87279510498048
KMX,-0.00016284007058366037,0.027528553314569985,-0.00591531522644433,99.16000747680664
MMM,-9.866136015968827e-05,0.016269944929943176,-0.006064025452115212,66.64058685302734
T,-9.923715570188537e-05,0.015581899634892513,-0.006368745661771805,7.142381668090817
C,-0.00015433627406735337,0.024204964658901776,-0.006376223896306895,35.775136947631836
ESS,-0.00013816639312508883,0.019206941480360857,-0.007193565579733988,131.13897705078122
D,-0.00011760442077765661,0.015796605522363824,-0.007444917239413227,25.254280090332024
META,-0.00025758012830496944,0.028082244082612583,-0.00917234846144126,291.66986083984375
MTCH,-0.0003101176909628728,0.03292358367468457,-0.009419317593950954,133.9496841430664
LUV,-0.0002489857384409435,0.02636439560348874,-0.009444014654672978,32.3682861328125
BALL,-0.00019169723547986193,0.020133021074679933,-0.009521533542770081,47.445648193359375
HAS,-0.0002694378744296437,0.021585501924108904,-0.012482353914073586,48.55259323120117
WDC,-0.000408411096729926,0.031799241234324184,-0.012843422700573308,35.4290771484375
CHTR,-0.00026904105743695767,0.019288246816342967,-0.01394844539261073,517.6600036621094
ABNB,-0.00048800426891526126,0.03476668085878065,-0.014036550423018343,134.34999847412112
CCL,-0.0007129430773393863,0.0487952211890188,-0.01461092008534294,37.25077152252197
DIS,-0.00033092167886166575,0.021783804950815753,-0.015191178933562454,115.80938720703128
MDT,-0.0002788416908958659,0.017027499691080406,-0.016375962176169226,49.878936767578125
VTRS,-0.0004941603230731975,0.023612417232134923,-0.020927985399168635,11.499351978302002
GPN,-0.0005450006732517002,0.024069370234151743,-0.022642913709408366,120.41640472412104
SWK,-0.0005534801168052405,0.024179595978898617,-0.022890379032315476,127.71220397949219
BXP,-0.0005148411154049697,0.022456635155444393,-0.02292601326250569,56.6816291809082
VZ,-0.00029150304622708475,0.011824691759930757,-0.024652063000481266,17.161687850952152
DASH,-0.001150163929655936,0.045563587890668146,-0.025243050051629065,202.9099998474121
WBD,-0.000907945829829723,0.032980688854895114,-0.027529619948946652,68.39999675750732
FIS,-0.0006565038614154068,0.021962480115974962,-0.029892064008649105,88.1727294921875
INTC,-0.0007759588953300317,0.023694801983111864,-0.03274806414854555,38.25958633422852
BAX,-0.0005468252090798959,0.016590287032460706,-0.03296056349175712,38.05390167236328
COIN,-0.0035148795514207175,0.05326520353584852,-0.06598828725126592,324.8600158691406
GEHC,,,,
